;Weather
2012-04-13;8.768363952636719
2012-04-14;8.511637687683105
2012-04-15;9.178030967712402
2012-04-16;5.673529624938965
2012-04-17;6.991650581359863
2012-04-18;9.816991806030273
2012-04-19;11.490992546081543
2012-04-20;8.538576126098633
2012-04-21;8.248077392578125
2012-04-22;7.743415355682373
2012-04-23;9.667935371398926
2012-04-24;8.505857467651367
2012-04-25;11.594030380249023
2012-04-26;14.436514854431152
2012-04-27;15.597021102905273
2012-04-28;22.277761459350586
2012-04-29;19.294084548950195
2012-04-30;18.386388778686523
2012-05-01;17.196533203125
2012-05-02;15.782330513000488
2012-05-03;14.907135009765625
2012-05-04;17.734716415405273
2012-05-05;12.748769760131836
2012-05-06;11.332608222961426
2012-05-07;11.990889549255371
2012-05-08;15.805632591247559
2012-05-09;17.93424415588379
2012-05-10;21.94548988342285
2012-05-11;23.53994369506836
2012-05-12;12.381956100463867
2012-05-13;12.381956100463867
2012-05-14;12.381956100463867
2012-05-15;9.733181953430176
2012-05-16;7.555952548980713
2012-05-17;10.724411010742188
2012-05-18;15.785035133361816
2012-05-19;16.9864444732666
2012-05-20;19.38389778137207
2012-05-21;19.132009506225586
2012-05-22;19.302640914916992
2012-05-23;18.574413299560547
2012-05-24;21.483135223388672
2012-05-25;22.546375274658203
2012-05-26;19.341522216796875
2012-05-27;17.113540649414062
2012-05-28;19.380632400512695
2012-05-29;20.880695343017578
2012-05-30;18.654722213745117
2012-05-31;19.402067184448242
2012-06-01;18.096651077270508
2012-06-02;18.02638816833496
2012-06-03;16.5383243560791
2012-06-04;15.294642448425293
2012-06-05;12.883441925048828
2012-06-06;14.664493560791016
2012-06-07;19.0178165435791
2012-06-08;18.508724212646484
2012-06-09;17.08414649963379
2012-06-10;16.78598403930664
2012-06-11;15.206233978271484
2012-06-12;14.093606948852539
2012-06-13;13.674201965332031
2012-06-14;16.770889282226562
2012-06-15;19.262357711791992
2012-06-16;20.502378463745117
2012-06-17;17.850616455078125
2012-06-18;17.850616455078125
2012-06-19;17.850616455078125
2012-06-20;20.597135543823242
2012-06-21;21.165884017944336
2012-06-22;18.710399627685547
2012-06-23;18.79108428955078
2012-06-24;17.429706573486328
2012-06-25;15.873361587524414
2012-06-26;18.664142608642578
2012-06-27;21.232913970947266
2012-06-28;24.227617263793945
2012-06-29;25.636022567749023
2012-06-30;25.485424041748047
2012-07-01;17.81613540649414
2012-07-02;17.38173484802246
2012-07-03;19.581411361694336
2012-07-04;22.820573806762695
2012-07-05;24.18954849243164
2012-07-06;19.845632553100586
2012-07-07;22.084171295166016
2012-07-08;20.310232162475586
2012-07-09;20.874849319458008
2012-07-10;20.61646270751953
2012-07-11;17.796371459960938
2012-07-12;16.058170318603516
2012-07-13;16.45547103881836
2012-07-14;17.932628631591797
2012-07-15;14.804125785827637
2012-07-16;16.116838455200195
2012-07-17;18.17469596862793
2012-07-18;21.941471099853516
2012-07-19;19.181137084960938
2012-07-20;16.220014572143555
2012-07-21;15.504509925842285
2012-07-22;15.598405838012695
2012-07-23;17.95656394958496
2012-07-24;22.18724250793457
2012-07-25;25.188941955566406
2012-07-26;26.724468231201172
2012-07-27;26.658981323242188
2012-07-28;22.05674171447754
2012-07-29;18.90096092224121
2012-07-30;17.482439041137695
2012-07-31;19.47344970703125
2012-08-01;23.912582397460938
2012-08-02;23.051233291625977
2012-08-03;22.655202865600586
2012-08-04;22.074241638183594
2012-08-05;22.42263412475586
2012-08-06;17.823434829711914
2012-08-07;18.886211395263672
2012-08-08;19.42453384399414
2012-08-09;19.933555603027344
2012-08-10;19.444610595703125
2012-08-11;18.189374923706055
2012-08-12;19.611331939697266
2012-08-13;21.460378646850586
2012-08-14;23.548297882080078
2012-08-15;26.11817741394043
2012-08-16;20.38326644897461
2012-08-17;22.529720306396484
2012-08-18;26.245553970336914
2012-08-19;28.590484619140625
2012-08-20;27.348373413085938
2012-08-21;26.766977310180664
2012-08-22;22.09626579284668
2012-08-23;21.539073944091797
2012-08-24;20.452896118164062
2012-08-25;20.253908157348633
2012-08-26;16.779979705810547
2012-08-27;19.33309555053711
2012-08-28;19.30337142944336
2012-08-29;22.194124221801758
2012-08-30;18.025447845458984
2012-08-31;14.888866424560547
2012-09-01;14.215790748596191
2012-09-02;16.508508682250977
2012-09-03;19.03069305419922
2012-09-04;19.645017623901367
2012-09-05;18.10544204711914
2012-09-06;16.912208557128906
2012-09-07;16.956762313842773
2012-09-08;19.783096313476562
2012-09-09;22.062803268432617
2012-09-10;22.799894332885742
2012-09-11;22.799894332885742
2012-09-12;22.799894332885742
2012-09-13;22.799894332885742
2012-09-14;13.793963432312012
2012-09-15;15.190315246582031
2012-09-16;15.928873062133789
2012-09-17;17.38582992553711
2012-09-18;17.609132766723633
2012-09-19;14.034989356994629
2012-09-20;11.466325759887695
2012-09-21;13.649402618408203
2012-09-22;13.322896957397461
2012-09-23;14.088347434997559
2012-09-24;16.601842880249023
2012-09-25;13.79500675201416
2012-09-26;12.937514305114746
2012-09-27;12.87136459350586
2012-09-28;14.670496940612793
2012-09-29;12.276655197143555
2012-09-30;10.933473587036133
2012-10-01;12.77350902557373
2012-10-02;12.873358726501465
2012-10-03;14.724491119384766
2012-10-04;13.651637077331543
2012-10-05;14.865213394165039
2012-10-06;16.546232223510742
2012-10-07;11.73010540008545
2012-10-08;9.62984561920166
2012-10-09;11.573028564453125
2012-10-10;8.52355670928955
2012-10-11;9.733240127563477
2012-10-12;11.473893165588379
2012-10-13;10.028745651245117
2012-10-14;9.091928482055664
2012-10-15;7.497740268707275
2012-10-16;7.394880771636963
2012-10-17;11.937875747680664
2012-10-18;13.337079048156738
2012-10-19;14.810562133789062
2012-10-20;14.8096923828125
2012-10-21;13.15381908416748
2012-10-22;10.937694549560547
2012-10-23;9.042642593383789
2012-10-24;9.63839340209961
2012-10-25;6.784160614013672
2012-10-26;7.221487045288086
2012-10-27;0.8086760640144348
2012-10-28;1.5374280214309692
2012-10-29;0.4443478286266327
2012-10-30;6.042991638183594
2012-10-31;5.844592571258545
2012-11-01;8.382461547851562
2012-11-02;8.294207572937012
2012-11-03;9.194170951843262
2012-11-04;8.365449905395508
2012-11-05;6.845621109008789
2012-11-06;6.133559703826904
2012-11-07;6.134466171264648
2012-11-08;7.212096691131592
2012-11-09;6.789467811584473
2012-11-10;7.952594757080078
2012-11-11;9.105682373046875
2012-11-12;6.468068599700928
2012-11-13;3.8433029651641846
2012-11-14;4.27107048034668
2012-11-15;3.586400270462036
2012-11-16;4.621479511260986
2012-11-17;3.1805551052093506
2012-11-18;6.4700493812561035
2012-11-19;3.0823168754577637
2012-11-20;2.901980400085449
2012-11-21;3.642735481262207
2012-11-22;7.5873942375183105
2012-11-23;5.203172206878662
2012-11-24;8.2898530960083
2012-11-25;9.479317665100098
2012-11-26;6.688439846038818
2012-11-27;6.68326997756958
2012-11-28;5.085115432739258
2012-11-29;3.0215179920196533
2012-11-30;2.5174858570098877
2012-12-01;-0.11853829771280289
2012-12-02;-0.429438978433609
2012-12-03;1.3079341650009155
2012-12-04;3.003141164779663
2012-12-05;2.771613836288452
2012-12-06;0.4286065995693207
2012-12-07;-1.5269957780838013
2012-12-08;-3.2315945625305176
2012-12-09;-2.3910789489746094
2012-12-10;1.0432050228118896
2012-12-11;-0.8675772547721863
2012-12-12;-3.837185859680176
2012-12-13;-3.9210448265075684
2012-12-14;2.2712931632995605
2012-12-15;7.268063545227051
2012-12-16;7.099817276000977
2012-12-17;6.281027317047119
2012-12-18;4.984940052032471
2012-12-19;4.237260341644287
2012-12-20;0.9049261212348938
2012-12-21;5.155632019042969
2012-12-22;6.0171709060668945
2012-12-23;11.798829078674316
2012-12-24;11.007920265197754
2012-12-25;9.308466911315918
2012-12-26;8.072844505310059
2012-12-27;7.49876594543457
2012-12-28;6.431048393249512
2012-12-29;7.753382205963135
2012-12-30;7.716276168823242
2012-12-31;6.8368096351623535
