;Weather
2014-04-16;7.44758415222168
2014-04-17;9.81686019897461
2014-04-18;8.852627754211426
2014-04-19;8.825175285339355
2014-04-20;13.635164260864258
2014-04-21;11.945892333984375
2014-04-22;14.109224319458008
2014-04-23;15.601140975952148
2014-04-24;16.498065948486328
2014-04-25;17.68917465209961
2014-04-26;15.596484184265137
2014-04-27;12.48681640625
2014-04-28;11.979950904846191
2014-04-29;13.49830436706543
2014-04-30;13.601441383361816
2014-05-01;12.074509620666504
2014-05-02;12.381402969360352
2014-05-03;8.191609382629395
2014-05-04;10.432592391967773
2014-05-05;13.325052261352539
2014-05-06;15.716007232666016
2014-05-07;14.516838073730469
2014-05-08;14.16382884979248
2014-05-09;16.080520629882812
2014-05-10;14.63421630859375
2014-05-11;11.058547019958496
2014-05-12;9.69895076751709
2014-05-13;10.519011497497559
2014-05-14;12.47885799407959
2014-05-15;10.27432632446289
2014-05-16;13.57419490814209
2014-05-17;14.301057815551758
2014-05-18;15.750062942504883
2014-05-19;19.049346923828125
2014-05-20;21.453697204589844
2014-05-21;22.246580123901367
2014-05-22;20.24467658996582
2014-05-23;16.609590530395508
2014-05-24;14.856948852539062
2014-05-25;16.84029197692871
2014-05-26;16.869281768798828
2014-05-27;15.39475154876709
2014-05-28;16.001720428466797
2014-05-29;14.906342506408691
2014-05-30;12.254432678222656
2014-05-31;14.391058921813965
2014-06-01;15.415834426879883
2014-06-02;17.31281089782715
2014-06-03;17.27155113220215
2014-06-04;16.091228485107422
2014-06-05;16.110763549804688
2014-06-06;20.40610694885254
2014-06-07;24.630069732666016
2014-06-08;27.591533660888672
2014-06-09;27.591533660888672
2014-06-10;27.591533660888672
2014-06-11;27.591533660888672
2014-06-12;27.591533660888672
2014-06-13;27.591533660888672
2014-06-14;27.591533660888672
2014-06-15;27.591533660888672
2014-06-16;27.591533660888672
2014-06-17;27.591533660888672
2014-06-18;27.591533660888672
2014-06-19;
2014-06-20;
2014-06-21;
2014-06-22;
2014-06-23;
2014-06-24;20.500398635864258
2014-06-25;17.353843688964844
2014-06-26;17.120014190673828
2014-06-27;20.538753509521484
2014-06-28;18.42072105407715
2014-06-29;16.91100311279297
2014-06-30;15.435565948486328
2014-07-01;17.76923942565918
2014-07-02;19.383190155029297
2014-07-03;22.55824089050293
2014-07-04;22.8245792388916
2014-07-05;20.242462158203125
2014-07-06;20.242462158203125
2014-07-07;19.05225944519043
2014-07-08;14.792104721069336
2014-07-09;12.038702964782715
2014-07-10;14.34298324584961
2014-07-11;19.682096481323242
2014-07-12;18.24314308166504
2014-07-13;18.746601104736328
2014-07-14;19.753604888916016
2014-07-15;21.451597213745117
2014-07-16;22.84963035583496
2014-07-17;24.30286979675293
2014-07-18;27.01463508605957
2014-07-19;28.239145278930664
2014-07-20;22.343778610229492
2014-07-21;18.201356887817383
2014-07-22;21.162673950195312
2014-07-23;23.041189193725586
2014-07-24;22.58065414428711
2014-07-25;22.123716354370117
2014-07-26;19.98961639404297
2014-07-27;22.46527099609375
2014-07-28;20.462724685668945
2014-07-29;17.148256301879883
2014-07-30;19.077125549316406
2014-07-31;21.833330154418945
2014-08-01;22.037878036499023
2014-08-02;21.42768669128418
2014-08-03;21.203245162963867
2014-08-04;19.87403678894043
2014-08-05;18.269819259643555
2014-08-06;19.682449340820312
2014-08-07;21.13213348388672
2014-08-08;22.373239517211914
2014-08-09;22.243160247802734
2014-08-10;21.864248275756836
2014-08-11;19.840848922729492
2014-08-12;19.4654483795166
2014-08-13;15.284525871276855
2014-08-14;15.754630088806152
2014-08-15;14.498353004455566
2014-08-16;15.864251136779785
2014-08-17;17.451087951660156
2014-08-18;15.842297554016113
2014-08-19;16.008514404296875
2014-08-20;15.556941032409668
2014-08-21;15.696718215942383
2014-08-22;15.262564659118652
2014-08-23;14.813837051391602
2014-08-24;13.96670150756836
2014-08-25;14.568002700805664
2014-08-26;15.741962432861328
2014-08-27;16.909217834472656
2014-08-28;19.03813934326172
2014-08-29;20.442792892456055
2014-08-30;19.617321014404297
2014-08-31;15.013249397277832
2014-09-01;15.010955810546875
2014-09-02;16.560604095458984
2014-09-03;15.180314064025879
2014-09-04;16.664051055908203
2014-09-05;19.605867385864258
2014-09-06;20.346410751342773
2014-09-07;20.346410751342773
2014-09-08;19.710098266601562
2014-09-09;17.834291458129883
2014-09-10;14.879692077636719
2014-09-11;12.763497352600098
2014-09-12;11.95267105102539
2014-09-13;15.761568069458008
2014-09-14;16.876005172729492
2014-09-15;16.023357391357422
2014-09-16;18.851953506469727
2014-09-17;19.164817810058594
2014-09-18;19.504180908203125
2014-09-19;19.92717170715332
2014-09-20;19.64304542541504
2014-09-21;16.12434196472168
2014-09-22;11.129096031188965
2014-09-23;10.737808227539062
2014-09-24;10.80521297454834
2014-09-25;13.44698715209961
2014-09-26;14.798151969909668
2014-09-27;16.34671401977539
2014-09-28;17.305805206298828
2014-09-29;18.889694213867188
2014-09-30;18.092058181762695
2014-10-01;16.929019927978516
2014-10-02;15.619491577148438
2014-10-03;15.315661430358887
2014-10-04;14.109513282775879
2014-10-05;12.124979019165039
2014-10-06;14.721636772155762
2014-10-07;14.713906288146973
2014-10-08;15.962884902954102
2014-10-09;17.852266311645508
2014-10-10;15.639581680297852
2014-10-11;15.419449806213379
2014-10-12;13.548025131225586
2014-10-13;15.329322814941406
2014-10-14;15.782320976257324
2014-10-15;15.371615409851074
2014-10-16;15.299028396606445
2014-10-17;14.006394386291504
2014-10-18;14.803574562072754
2014-10-19;16.86505126953125
2014-10-20;16.814191818237305
2014-10-21;12.904150009155273
2014-10-22;7.708882808685303
2014-10-23;8.927177429199219
2014-10-24;8.973161697387695
2014-10-25;11.562381744384766
2014-10-26;12.738809585571289
2014-10-27;8.630542755126953
2014-10-28;6.2292375564575195
2014-10-29;8.796822547912598
2014-10-30;12.454895973205566
2014-10-31;11.632840156555176
2014-11-01;10.424850463867188
2014-11-02;10.830439567565918
2014-11-03;13.642193794250488
2014-11-04;11.889965057373047
2014-11-05;7.113073348999023
2014-11-06;6.593850612640381
2014-11-07;5.782952785491943
2014-11-08;8.632550239562988
2014-11-09;7.01271915435791
2014-11-10;7.929986000061035
2014-11-11;7.037138938903809
2014-11-12;7.530236721038818
2014-11-13;9.583992004394531
2014-11-14;8.992424964904785
2014-11-15;9.166339874267578
2014-11-16;9.030279159545898
2014-11-17;8.029504776000977
2014-11-18;6.856801986694336
2014-11-19;6.8021674156188965
2014-11-20;4.221923351287842
2014-11-21;5.9473443031311035
2014-11-22;6.698614120483398
2014-11-23;4.7979888916015625
2014-11-24;6.09006929397583
2014-11-25;6.657484531402588
2014-11-26;6.245511054992676
2014-11-27;5.669622421264648
2014-11-28;3.790316104888916
2014-11-29;2.839395761489868
2014-11-30;2.5419111251831055
2014-12-01;3.0411953926086426
2014-12-02;1.3392083644866943
2014-12-03;0.8318333029747009
2014-12-04;2.6517999172210693
2014-12-05;3.788562536239624
2014-12-06;3.952702045440674
2014-12-07;3.5177345275878906
2014-12-08;3.226773738861084
2014-12-09;2.2927229404449463
2014-12-10;1.988449215888977
2014-12-11;5.229770183563232
2014-12-12;8.367960929870605
2014-12-13;9.761301040649414
2014-12-14;6.213291645050049
2014-12-15;6.797386646270752
2014-12-16;5.433191776275635
2014-12-17;4.213379859924316
2014-12-18;9.677324295043945
2014-12-19;9.897021293640137
2014-12-20;5.674089431762695
2014-12-21;5.557547092437744
2014-12-22;6.5800557136535645
2014-12-23;6.501297473907471
2014-12-24;6.059881210327148
2014-12-25;5.155401706695557
2014-12-26;5.155401706695557
2014-12-27;0.8687838912010193
2014-12-28;-4.012403964996338
2014-12-29;-5.791975021362305
2014-12-30;-1.6697771549224854
2014-12-31;0.7226150631904602
