;ATR;ATR;ATR;ATR;ATR;ATR;ATR;ATR;ATR;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18
2017-11-07 05:00:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.14666684467;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8800001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:01:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13666693371;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8500003815;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:02:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.14666684467;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8800001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:03:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13666693371;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8500003815;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:04:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13666693371;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8500003815;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:05:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13666693371;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8500003815;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:06:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13000011444;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8299999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:07:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13000011444;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8299999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:08:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.13000011444;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8299999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:09:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.12333329519;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8299999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.82999992371;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:10:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.12333329519;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8299999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.82999992371;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:11:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.10333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8000001907;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.80000019073;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:12:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.10333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.8000001907;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.80000019073;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:13:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.08333365124;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.7700004578;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:14:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.08333365124;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.7700004578;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:15:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.07333342236;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.7700004578;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:16:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.08333365124;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.7700004578;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:17:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.06000010173;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.75;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:18:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.05666669209;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.720000267;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:19:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.05666669209;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.720000267;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:20:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.05000019074;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.6700000763;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:21:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;9.0333334605;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.6199998856;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:22:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.990000089;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.4899997711;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:23:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.96333344777;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.4099998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:24:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.92000007629;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.3100004196;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:25:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.88666661579;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.2100000381;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:26:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:27:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.83666674296;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0799999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:28:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.83666674296;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0799999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:29:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.84666665396;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:30:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.84666665396;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:31:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.85333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:32:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.85333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:33:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:34:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:35:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.84333324431;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.68999958038;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:36:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.82666651409;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.65999984741;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:37:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.82666651409;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.65999984741;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:38:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.82666651409;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.65999984741;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:39:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.82666651408;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0799999237;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.68999958038;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:40:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.85333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:41:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.85333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:42:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.85333347319;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:43:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.84333324431;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.68999958038;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:44:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.84333324431;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1300001144;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.68999958038;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:45:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:46:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:47:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.72000026703;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:48:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86999988556;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:49:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.89666684467;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.2100000381;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:50:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:51:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.87666670482;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.73999977112;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:52:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.89666684467;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.2100000381;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:53:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:54:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:55:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.89666684469;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.80000019073;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:56:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.90666675566;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.2100000381;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.80000019073;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:57:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.89666684467;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.2100000381;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:58:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 05:59:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:00:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.8866669337;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1800003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.77000045776;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:01:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.89000002543;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1599998474;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.80000019073;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:02:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.88333320619;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.1099996567;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.82999992371;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:03:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.86333338419;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0500001907;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.82999992371;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:04:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.82333342235;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.9300003052;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.82999992371;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:05:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.78666687011;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.8000001907;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.85000038147;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:06:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.74333349863;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.6400003433;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.88000011444;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:07:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.71999994915;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.5399999619;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.90999984741;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 06:08:00;0.333333333333;1.0;0.0;0.0;0.0;0.333333333333;1.0;8.69666639964;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.4399995804;9.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;9.93999958038;11.3;;;;;;;;;;;;;;;;;;
