;ATR;ATR;ATR;ATR;ATR;ATR;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18
2017-08-17 00:03:00;0.167138810198;0.167138810198;0.328611898017;0.328611898017;9.18521247674;10.8793201133;0.0;0.0;0.0;0.0;-0.538717953436;0.0346153846154;0.0;0.0;0.0192307692308;0.0192307692308;6.44961540739;7.71538461538;0.027027027027;0.027027027027;0.216216216216;0.216216216216;10.3067567154;12.4567567568;0.290909090909;0.290909090909;0.745454545455;0.745454545455;14.1610909898;16.3090909091;0.53164556962;0.53164556962;0.822784810127;0.822784810127;18.3978480934;21.2329113924
2017-08-17 00:04:00;0.165730337079;0.165730337079;0.325842696629;0.325842696629;9.20775281952;10.9053370787;0.0;0.0;0.0;0.0;-0.544743593821;0.0346153846154;0.0;0.0;0.0192307692308;0.0192307692308;6.44576924116;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.3141025884;12.441025641;0.285714285714;0.285714285714;0.732142857143;0.732142857143;14.1535714354;16.275;0.53164556962;0.53164556962;0.822784810127;0.822784810127;18.4207595147;21.2734177215
2017-08-17 00:05:00;0.165266106443;0.165266106443;0.327731092437;0.327731092437;9.21851539745;10.9350140056;0.0;0.0;0.0;0.0;-0.556538500936;0.05;0.0;0.0;0.0192307692308;0.0192307692308;6.43750001714;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.3023076423;12.441025641;0.267857142857;0.267857142857;0.732142857143;0.732142857143;14.1401785614;16.275;0.5375;0.5375;0.825;0.825;18.3910000086;21.26125
2017-08-17 00:06:00;0.168539325843;0.168539325843;0.328651685393;0.328651685393;9.18199439831;10.8938202247;0.0;0.0;0.0;0.0;-0.51886076443;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.42932043028;7.72427184466;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2871794938;12.441025641;0.267857142857;0.267857142857;0.732142857143;0.732142857143;14.1301786221;16.275;0.556962025316;0.556962025316;0.835443037975;0.835443037975;18.4186075794;21.253164557
2017-08-17 00:07:00;0.162921348315;0.162921348315;0.323033707865;0.323033707865;9.15699435262;10.9002808989;0.0;0.0;0.0;0.0;-0.51696204243;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.41388351936;7.73300970874;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2846154062;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.1137498616;16.275;0.544303797468;0.544303797468;0.822784810127;0.822784810127;18.3370885481;21.2708860759
2017-08-17 00:08:00;0.165730337079;0.165730337079;0.323033707865;0.323033707865;9.16963483948;10.8893258427;0.0;0.0;0.0;0.0;-0.520253181443;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.43490387501;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2743590303;12.441025641;0.259259259259;0.259259259259;0.722222222222;0.722222222222;14.2146296588;16.3166666667;0.55;0.55;0.825;0.825;18.3496249679;21.26125
2017-08-17 00:09:00;0.166197183099;0.166197183099;0.323943661972;0.323943661972;9.16932393335;10.9191549296;0.0;0.0;0.0;0.0;-0.588333358756;0.0346153846154;0.0;0.0;0.0194174757282;0.0194174757282;6.42757285455;7.70776699029;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2723077256;12.441025641;0.254545454545;0.254545454545;0.709090909091;0.709090909091;14.0289090325;16.2472727273;0.55;0.55;0.825;0.825;18.3343749528;21.26125
2017-08-17 00:10:00;0.162921348315;0.162921348315;0.323033707865;0.323033707865;9.15598314485;10.9171348315;0.0;0.0;0.0;0.0;-0.589999970782;0.0435897435897;0.0;0.0;0.0192307692308;0.0192307692308;6.42846155633;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2748718263;12.441025641;0.236363636364;0.236363636364;0.709090909091;0.709090909091;14.0067272608;16.2654545455;0.55;0.55;0.825;0.825;18.3237499358;21.26125
2017-08-17 00:11:00;0.165266106443;0.165266106443;0.324929971989;0.324929971989;9.16974793936;10.9246498599;0.0;0.0;0.0;0.0;-0.530253145873;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.42718447764;7.72427184466;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2658974821;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0766071501;16.275;0.55;0.55;0.825;0.825;18.3103751184;21.26125
2017-08-17 00:12:00;0.169014084507;0.169014084507;0.332394366197;0.332394366197;9.17397183108;10.9073239437;0.0;0.0;0.0;0.0;-0.563076889526;0.0294871794872;0.0;0.0;0.0194174757282;0.0194174757282;6.45475728762;7.7145631068;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.266410192;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0603572044;16.275;0.569620253165;0.569620253165;0.860759493671;0.860759493671;18.3299999476;21.2481012658
2017-08-17 00:13:00;0.166666666667;0.166666666667;0.330508474576;0.330508474576;9.11370060148;10.8785310734;0.0;0.0;0.0;0.0;-0.597179468603;0.0551282051282;0.0;0.0;0.0194174757282;0.0194174757282;6.4038835186;7.70194174757;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2707692414;12.441025641;0.236363636364;0.236363636364;0.709090909091;0.709090909091;14.0241818863;16.2545454545;0.569620253165;0.569620253165;0.860759493671;0.860759493671;18.2448101886;21.1924050633
2017-08-17 00:14:00;0.167597765363;0.167597765363;0.329608938547;0.329608938547;9.13835197842;10.9131284916;0.0;0.0;0.0;0.0;-0.544050627203;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.40423079175;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2676923091;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0385715278;16.275;0.5625;0.5625;0.85;0.85;18.2733749984;21.26125
2017-08-17 00:15:00;0.168067226891;0.168067226891;0.333333333333;0.333333333333;9.14501400747;10.9196078431;0.0;0.0;0.0;0.0;-0.552531632494;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.42951458404;7.7067961165;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2553847143;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0278571507;16.275;0.5625;0.5625;0.8625;0.8625;18.2582499147;21.26125
2017-08-17 00:16:00;0.168539325843;0.168539325843;0.334269662921;0.334269662921;9.13264046872;10.9137640449;0.0;0.0;0.0;0.0;-0.558461548051;0.0602564102564;0.0;0.0;0.0192307692308;0.0192307692308;6.40019231806;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.261794885;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0162500398;16.275;0.569620253165;0.569620253165;0.873417721519;0.873417721519;18.2789873897;21.2860759494
2017-08-17 00:17:00;0.169014084507;0.169014084507;0.335211267606;0.335211267606;9.11752112234;10.9270422535;0.0;0.0;0.0;0.0;-0.667662308468;-0.0194805194805;0.0;0.0;0.0192307692308;0.0192307692308;6.39740383505;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2566667095;12.441025641;0.25;0.25;0.714285714286;0.714285714286;14.0067856907;16.275;0.569620253165;0.569620253165;0.873417721519;0.873417721519;18.2077214809;21.2860759494
2017-08-17 00:18:00;0.168067226891;0.168067226891;0.333333333333;0.333333333333;9.11635853284;10.9277310924;0.0;0.0;0.0;0.0;-0.576708850392;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.40262134663;7.73495145631;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.229230868;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.991607138;16.275;0.5625;0.5625;0.8625;0.8625;18.226999914;21.26125
2017-08-17 00:19:00;0.168067226891;0.168067226891;0.333333333333;0.333333333333;9.12011204627;10.9257703081;0.0;0.0;0.0;0.0;-0.578101255342;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.43553397246;7.72815533981;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2194872149;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.9791071248;16.275;0.5625;0.5625;0.8625;0.8625;18.216250002;21.26125
2017-08-17 00:20:00;0.168539325843;0.168539325843;0.334269662921;0.334269662921;9.13207867303;10.9384831461;0.0;0.0;0.0;0.0;-0.584936697911;0.0886075949367;0.0;0.0;0.0196078431373;0.0196078431373;6.47950979763;7.74117647059;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.2020513337;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.9669642794;16.275;0.5625;0.5625;0.8625;0.8625;18.2036250714;21.26125
2017-08-17 00:21:00;0.166197183099;0.166197183099;0.335211267606;0.335211267606;9.07780280826;10.9129577465;0.0;0.0;0.0;0.0;-0.593924036937;0.0886075949367;0.0;0.0;0.0196078431373;0.0196078431373;6.41490193559;7.70980392157;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1935897478;12.441025641;0.236363636364;0.236363636364;0.709090909091;0.709090909091;13.8725454859;16.2654545455;0.5625;0.5625;0.8625;0.8625;18.1834999566;21.26125
2017-08-17 00:22:00;0.169971671388;0.169971671388;0.339943342776;0.339943342776;9.10665721285;10.9359773371;0.0;0.0;0.0;0.0;-0.613506495688;0.0558441558442;0.0;0.0;0.0194174757282;0.0194174757282;6.40650484637;7.73106796117;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1938461891;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.9405356902;16.275;0.576923076923;0.576923076923;0.884615384615;0.884615384615;18.2537179115;21.3230769231
2017-08-17 00:23:00;0.165730337079;0.165730337079;0.334269662921;0.334269662921;9.06564602084;10.9143258427;0.0;0.0;0.0;0.0;-0.657051269744;0.0487179487179;0.0;0.0;0.0192307692308;0.0192307692308;6.38480767606;7.71538461538;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1843589024;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.9314284745;16.275;0.556962025316;0.556962025316;0.860759493671;0.860759493671;18.1930378782;21.3
2017-08-17 00:24:00;0.167597765363;0.167597765363;0.335195530726;0.335195530726;9.06134076316;10.9131284916;0.0;0.0;0.0;0.0;-0.60848099462;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.38624999383;7.71538461538;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1666665929;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.9219642447;16.275;0.5625;0.5625;0.8625;0.8625;18.14662497;21.26125
2017-08-17 00:25:00;0.169014084507;0.169014084507;0.332394366197;0.332394366197;9.03143658103;10.8777464789;0.0;0.0;0.0;0.0;-0.613417683861;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.37942307388;7.71538461538;0.0263157894737;0.0263157894737;0.236842105263;0.236842105263;10.2944736103;12.4684210526;0.259259259259;0.259259259259;0.703703703704;0.703703703704;13.8788887919;16.25;0.5625;0.5625;0.8625;0.8625;18.1313748956;21.26125
2017-08-17 00:26:00;0.168539325843;0.168539325843;0.339887640449;0.339887640449;9.11261236406;10.9825842697;0.0;0.0;0.0;0.0;-0.496410251846;0.192307692308;0.0;0.0;0.0194174757282;0.0194174757282;6.4068932013;7.74077669903;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1433332763;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.8955356986;16.275;0.5625;0.5625;0.875;0.875;18.1145000577;21.26125
2017-08-17 00:27:00;0.167597765363;0.167597765363;0.337988826816;0.337988826816;9.02958101775;10.9131284916;0.0;0.0;0.0;0.0;-0.62265822538;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.35759615097;7.71538461538;0.025641025641;0.025641025641;0.230769230769;0.230769230769;10.1292307681;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.8848214061;16.275;0.5625;0.5625;0.875;0.875;18.100000072;21.26125
2017-08-17 00:28:00;0.167597765363;0.167597765363;0.335195530726;0.335195530726;9.02134076643;10.9131284916;0.0;0.0;0.0;0.0;-0.624050624797;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.3523076623;7.71538461538;0.025641025641;0.025641025641;0.205128205128;0.205128205128;10.1130769193;12.441025641;0.25;0.25;0.714285714286;0.714285714286;13.8735713871;16.275;0.5625;0.5625;0.875;0.875;18.0871249916;21.26125
2017-08-17 00:29:00;0.169491525424;0.169491525424;0.338983050847;0.338983050847;9.02364403058;10.9064971751;0.0;0.0;0.0;0.0;-0.627088620051;0.0886075949367;0.0;0.0;0.0294117647059;0.0294117647059;6.39147058065;7.74901960784;0.0263157894737;0.0263157894737;0.210526315789;0.210526315789;10.1676314754;12.4578947368;0.25;0.25;0.696428571429;0.696428571429;13.8669641612;16.275;0.569620253165;0.569620253165;0.886075949367;0.886075949367;18.0893670822;21.2493670886
2017-08-17 00:30:00;0.168067226891;0.168067226891;0.333333333333;0.333333333333;9.01518206921;10.919047619;0.0;0.0;0.0;0.0;-0.632278487342;0.0886075949367;0.0;0.0;0.0291262135922;0.0291262135922;6.35320386939;7.70485436893;0.025641025641;0.025641025641;0.179487179487;0.179487179487;10.0923076528;12.441025641;0.25;0.25;0.696428571429;0.696428571429;13.8544642584;16.275;0.5625;0.5625;0.875;0.875;18.0567500466;21.26125
2017-08-17 00:31:00;0.167613636364;0.167613636364;0.332386363636;0.332386363636;9.00093748393;10.9221590909;0.0;0.0;0.0;0.0;-0.684487193564;0.0371794871795;0.0;0.0;0.0294117647059;0.0294117647059;6.3418627391;7.74215686275;0.0263157894737;0.0263157894737;0.184210526316;0.184210526316;10.0876315269;12.4657894737;0.240740740741;0.240740740741;0.685185185185;0.685185185185;13.8401851917;16.2481481481;0.5625;0.5625;0.875;0.875;18.051874971;21.26125
2017-08-17 00:32:00;0.168539325843;0.168539325843;0.331460674157;0.331460674157;8.93921346744;10.8603932584;0.0;0.0;0.0;0.0;-0.626582305139;0.0886075949367;0.0;0.0;0.0288461538462;0.0288461538462;6.33682694102;7.71538461538;0.0263157894737;0.0263157894737;0.184210526316;0.184210526316;9.94236840687;12.4052631579;0.25;0.25;0.696428571429;0.696428571429;13.8349999442;16.275;0.569620253165;0.569620253165;0.873417721519;0.873417721519;17.9779746622;21.1911392405
2017-08-17 00:33:00;0.170868347339;0.170868347339;0.330532212885;0.330532212885;8.98823530872;10.9168067227;0.0;0.0;0.0;0.0;-0.635189871544;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.31155341117;7.69708737864;0.025641025641;0.025641025641;0.179487179487;0.179487179487;10.0679487571;12.441025641;0.25;0.25;0.696428571429;0.696428571429;13.8266071167;16.275;0.575;0.575;0.875;0.875;18.0243750456;21.26125
2017-08-17 00:34:00;0.170391061453;0.170391061453;0.326815642458;0.326815642458;8.98058659177;10.9131284916;0.0;0.0;0.0;0.0;-0.642911401797;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.33490385915;7.71538461538;0.025641025641;0.025641025641;0.153846153846;0.153846153846;10.0600000043;12.441025641;0.25;0.25;0.696428571429;0.696428571429;13.8207142176;16.275;0.575;0.575;0.875;0.875;18.0088750361;21.26125
2017-08-17 00:35:00;0.172316384181;0.172316384181;0.327683615819;0.327683615819;8.96375707759;10.9186440678;0.0;0.0;0.0;0.0;-0.68692308141;0.05;0.0;0.0;0.0194174757282;0.0194174757282;6.3400000195;7.73495145631;0.025641025641;0.025641025641;0.153846153846;0.153846153846;10.0505128279;12.441025641;0.240740740741;0.240740740741;0.703703703704;0.703703703704;13.7364815335;16.2685185185;0.5875;0.5875;0.875;0.875;17.9998750089;21.26125
2017-08-17 00:36:00;0.176966292135;0.176966292135;0.325842696629;0.325842696629;8.97573034609;10.9134831461;0.0;0.0;0.0;0.0;-0.63898732943;0.0886075949367;0.0;0.0;0.0194174757282;0.0194174757282;6.34699027738;7.71650485437;0.025641025641;0.025641025641;0.153846153846;0.153846153846;10.0271795346;12.441025641;0.272727272727;0.272727272727;0.690909090909;0.690909090909;13.8534545719;16.3145454545;0.5875;0.5875;0.875;0.875;17.9887500045;21.26125
2017-08-17 00:37:00;0.175977653631;0.175977653631;0.326815642458;0.326815642458;8.96561452997;10.9131284916;0.0;0.0;0.0;0.0;-0.640379739114;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.32326922049;7.71538461538;0.025641025641;0.025641025641;0.153846153846;0.153846153846;10.0153846003;12.441025641;0.267857142857;0.267857142857;0.696428571429;0.696428571429;13.8180357467;16.275;0.5875;0.5875;0.875;0.875;17.978125012;21.26125
2017-08-17 00:38:00;0.176470588235;0.176470588235;0.327731092437;0.327731092437;8.94826328904;10.8991596639;0.0;0.0;0.0;0.0;-0.642151901684;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.32278844831;7.71538461538;0.025641025641;0.025641025641;0.153846153846;0.153846153846;9.99589742769;12.441025641;0.272727272727;0.272727272727;0.709090909091;0.709090909091;13.8358182129;16.2818181818;0.5875;0.5875;0.875;0.875;17.9609999301;21.26125
2017-08-17 00:39:00;0.174157303371;0.174157303371;0.325842696629;0.325842696629;8.9181179966;10.9005617978;0.0;0.0;0.0;0.0;-0.710256413397;0.0358974358974;0.0;0.0;0.0192307692308;0.0192307692308;6.31701922296;7.71538461538;0.025641025641;0.025641025641;0.153846153846;0.153846153846;9.9838461749;12.441025641;0.267857142857;0.267857142857;0.696428571429;0.696428571429;13.8021429349;16.275;0.582278481013;0.582278481013;0.873417721519;0.873417721519;17.8606329452;21.2506329114
2017-08-17 00:40:00;0.176966292135;0.176966292135;0.325842696629;0.325842696629;8.95550562737;10.9196629213;0.0;0.0;0.0;0.0;-0.698846173179;0.0294871794872;0.0;0.0;0.0192307692308;0.0192307692308;6.31269233971;7.71538461538;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.96692308987;12.441025641;0.272727272727;0.272727272727;0.709090909091;0.709090909091;13.8574546034;16.3018181818;0.5875;0.5875;0.875;0.875;17.9409999729;21.26125
2017-08-17 00:41:00;0.172316384181;0.172316384181;0.322033898305;0.322033898305;8.91771185347;10.8824858757;0.0;0.0;0.0;0.0;-0.635443028937;0.0886075949367;0.0;0.0;0.0196078431373;0.0196078431373;6.32049019667;7.66764705882;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.95564100062;12.441025641;0.254545454545;0.254545454545;0.690909090909;0.690909090909;13.7536363511;16.3;0.582278481013;0.582278481013;0.873417721519;0.873417721519;17.9450632534;21.2860759494
2017-08-17 00:42:00;0.180281690141;0.180281690141;0.323943661972;0.323943661972;8.92864786575;10.9053521127;0.0;0.0;0.0;0.0;-0.698717956064;0.0525641025641;0.0;0.0;0.0194174757282;0.0194174757282;6.30951453648;7.72815533981;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.95205122413;12.441025641;0.285714285714;0.285714285714;0.696428571429;0.696428571429;13.7864285532;16.275;0.594936708861;0.594936708861;0.873417721519;0.873417721519;17.9002531511;21.1987341772
2017-08-17 00:43:00;0.179775280899;0.179775280899;0.323033707865;0.323033707865;8.89168540799;10.8699438202;0.0;0.0;0.0;0.0;-0.649746820722;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.30913461399;7.71538461538;0.0263157894737;0.0263157894737;0.131578947368;0.131578947368;9.89210531579;12.4078947368;0.285714285714;0.285714285714;0.696428571429;0.696428571429;13.7819643194;16.275;0.594936708861;0.594936708861;0.873417721519;0.873417721519;17.8851898777;21.2329113924
2017-08-17 00:44:00;0.18156424581;0.18156424581;0.324022346369;0.324022346369;8.92452514464;10.9131284916;0.0;0.0;0.0;0.0;-0.658607585835;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.30298079783;7.71538461538;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.93692310056;12.441025641;0.285714285714;0.285714285714;0.696428571429;0.696428571429;13.7789285351;16.275;0.6;0.6;0.875;0.875;17.90424999;21.26125
2017-08-17 00:45:00;0.180281690141;0.180281690141;0.321126760563;0.321126760563;8.85419719797;10.8312676056;0.0;0.0;0.0;0.0;-0.666455702228;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.29923074635;7.71538461538;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.9279486709;12.441025641;0.290909090909;0.290909090909;0.709090909091;0.709090909091;13.8110909989;16.2836363636;0.602564102564;0.602564102564;0.871794871795;0.871794871795;17.8714103209;21.2166666667
2017-08-17 00:46:00;0.180281690141;0.180281690141;0.323943661972;0.323943661972;8.96577463492;10.9447887324;0.0;0.0;0.0;0.0;-0.55205127541;0.201282051282;0.0;0.0;0.0194174757282;0.0194174757282;6.33038831228;7.70582524272;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.92282049492;12.441025641;0.285714285714;0.285714285714;0.696428571429;0.696428571429;13.7637499741;16.275;0.594936708861;0.594936708861;0.873417721519;0.873417721519;17.9255696311;21.2582278481
2017-08-17 00:47:00;0.179775280899;0.179775280899;0.320224719101;0.320224719101;8.88685392497;10.8865168539;0.0;0.0;0.0;0.0;-0.666329109165;0.0886075949367;0.0;0.0;0.0192307692308;0.0192307692308;6.29778845162;7.71538461538;0.025641025641;0.025641025641;0.128205128205;0.128205128205;9.91666664185;12.441025641;0.277777777778;0.277777777778;0.685185185185;0.685185185185;13.7751852051;16.2981481481;0.6;0.6;0.875;0.875;17.884749973;21.26125
2017-08-17 00:48:00;0.183615819209;0.183615819209;0.324858757062;0.324858757062;8.88706214494;10.9079096045;0.0;0.0;0.0;0.0;-0.67253164662;0.0886075949367;0.0;0.0;0.0196078431373;0.0196078431373;6.27264704671;7.70588235294;0.0263157894737;0.0263157894737;0.131578947368;0.131578947368;9.88289476755;12.4289473684;0.290909090909;0.290909090909;0.690909090909;0.690909090909;13.6945454077;16.2763636364;0.6;0.6;0.875;0.875;17.8823750255;21.26125
2017-08-17 00:49:00;0.180790960452;0.180790960452;0.324858757062;0.324858757062;8.90240113121;10.9347457627;0.0;0.0;0.0;0.0;-0.797012983026;-0.0116883116883;0.0;0.0;0.0192307692308;0.0192307692308;6.2904807743;7.71538461538;0.0263157894737;0.0263157894737;0.131578947368;0.131578947368;9.86842100242;12.4210526316;0.272727272727;0.272727272727;0.690909090909;0.690909090909;13.6963636395;16.3;0.6;0.6;0.875;0.875;17.8788750169;21.26125
